date,open,close,high,low,volume,money
2008-12-19,2037.37,2052.11,2075.38,2033.11,6331122700,53410396118
2008-12-22,2050.77,2017.55,2055.37,1993.33,5294946400,43843460414
2008-12-23,2019.23,1918.95,2019.23,1918.43,6359046400,50825766644
2008-12-24,1893.22,1887.08,1912.78,1872.65,4420183100,34210526666
2008-12-25,1891.53,1870.77,1902.71,1848.71,3991683400,30805996716
2008-12-26,1868.34,1862.1,1881.08,1850.5,3456088800,28536313731
2008-12-29,1852.41,1854.76,1861.3,1816.06,3598687300,29329563341
2008-12-30,1852.95,1833.43,1867.41,1824.53,3758462700,29628506787
2008-12-31,1835.11,1817.72,1844.42,1813.73,3563135500,27291914244
2009-01-05,1848.33,1882.96,1882.96,1837.84,4818702000,39217076790
2009-01-06,1880.67,1942.8,1948.49,1873.01,7097409700,59262170581
2009-01-07,1942.67,1931.18,1959.25,1930.87,5970216700,50143418262
2009-01-08,1894.66,1887.99,1902.8,1873.65,5344649000,47210802398
2009-01-09,1886.49,1918.37,1923.42,1886.49,4740721600,41511211439
2009-01-12,1911.74,1920.69,1947.08,1905.62,5423415600,46981492708
2009-01-13,1892.65,1876.18,1908.2,1874.97,4981813700,40201464676
2009-01-14,1873.63,1955.24,1955.24,1873.63,5928323100,52658994886
2009-01-15,1935.39,1954.87,1977.19,1930.3,7894364800,67144772684
2009-01-16,1965.44,1990.21,2026.65,1965.44,9653863300,84717648664
2009-01-19,2010.58,2012.46,2052.19,1993.95,8194817700,69785530299
2009-01-20,2006.53,2025.19,2025.19,1986.06,5325926200,45640127686
2009-01-21,1993.67,2021.71,2047.11,1988.24,6411742800,59914192082
2009-01-22,2034.29,2044.55,2048.48,2012.74,5886194700,53439127032
2009-01-23,2039.52,2032.68,2054.33,2025.19,5750410900,49887828217
2009-02-02,2052.44,2057.06,2059.34,2029.72,5145390600,46126546742
2009-02-03,2056.8,2108.91,2108.94,2049.89,8764030200,75554097848
2009-02-04,2118.56,2166.41,2166.41,2117.02,10088842800,87192159423
2009-02-05,2164.55,2150.97,2211.18,2135.67,11510012200,101712444216
2009-02-06,2158.08,2237.28,2240.02,2158.08,10666490400,95640063068
2009-02-09,2271.59,2296.67,2307.91,2257.49,12952367000,119886790885
2009-02-10,2288.07,2326.76,2327.1,2263.53,11629454800,107891600946
2009-02-11,2287.23,2331.14,2381.19,2275.57,14757663700,144588094957
2009-02-12,2335.4,2318.34,2344.66,2248.48,11982621800,116050219818
2009-02-13,2321.56,2399.07,2402.44,2307.09,14040991000,134471079614
2009-02-16,2421.19,2462.24,2462.39,2397.18,15234666900,147380378887
2009-02-17,2460.57,2385.29,2470.62,2384.79,14101499100,137971308088
2009-02-18,2331.66,2275.84,2369.05,2272.51,11542206200,112455677669
2009-02-19,2295.65,2298.41,2324.68,2259.59,9085392800,88398854014
2009-02-20,2300.81,2344.32,2344.77,2276.3,8663206900,85247213566
2009-02-23,2333.81,2410.48,2419.53,2307.92,10946540300,109379770711
2009-02-24,2376.7,2301.85,2411.91,2294.52,12701755500,127131165758
2009-02-25,2325.04,2304.25,2337.42,2226.44,10787752800,108878060725
2009-02-26,2295.43,2190.18,2332.35,2167.15,10220038500,101795386404
2009-02-27,2164.54,2140.49,2186.82,2117.06,8707641500,80337456328
2009-03-02,2123.37,2164.67,2177.29,2112.34,6274618100,60877953675
2009-03-03,2109.84,2142.15,2168.22,2100.64,6616731400,64109642424
2009-03-04,2150.24,2285.15,2290.94,2150.24,11075003300,105872088843
2009-03-05,2314.08,2304.92,2340.37,2259.8,13198734700,128866644423
2009-03-06,2260.76,2286.58,2313.2,2255.82,8596545000,85495320495
2009-03-09,2302.01,2202.53,2333.98,2198.55,8655594800,83758904259
2009-03-10,2175.31,2240.78,2241.24,2168.32,5666044900,55058099404
2009-03-11,2288.05,2220.38,2292.4,2212.88,7083867600,70589122656
2009-03-12,2208.04,2215.7,2220.3,2156.6,5570011100,53843902595
2009-03-13,2229.25,2205.42,2250.24,2200.97,5408309400,54636247867
2009-03-16,2197.25,2241.61,2247.11,2180.05,4877385400,48128301349
2009-03-17,2244.11,2322.4,2329.3,2239.67,9298052800,94028682141
2009-03-18,2335.42,2332.65,2370.56,2328.86,10187007100,103619595621
2009-03-19,2337.52,2382.56,2386.23,2331.26,9731876600,101348435416
2009-03-20,2389.89,2379.84,2397.21,2343.27,10939673800,114786506801
2009-03-23,2384.67,2439.39,2448.35,2375.52,11631304900,127794033635
2009-03-24,2477.57,2451.78,2483.83,2440.53,11199352500,121593359529
2009-03-25,2435.63,2401.33,2472.94,2401.05,9581666000,105406227888
2009-03-26,2407.76,2479.79,2479.83,2379.95,11324945200,118048783001
2009-03-27,2501.0,2498.93,2516.38,2481.69,13536854600,134140077362
2009-03-30,2501.31,2484.49,2508.14,2471.37,9415166500,100003474431
2009-03-31,2436.78,2507.79,2507.9,2423.57,9546175200,106631226372
2009-04-01,2519.89,2548.22,2566.54,2519.89,12630762500,137117558492
2009-04-02,2558.77,2576.4,2599.25,2558.26,13514680600,143708978344
2009-04-03,2597.92,2570.5,2612.37,2555.61,12365521600,131075730846
2009-04-07,2570.63,2576.95,2597.06,2543.65,8608325700,93919114170
2009-04-08,2563.72,2479.35,2573.09,2479.35,9932809400,107144419762
2009-04-09,2477.42,2517.67,2517.74,2457.42,7459370300,82860990025
2009-04-10,2540.11,2595.53,2595.6,2530.62,10414440800,121859853111
2009-04-13,2621.98,2656.52,2668.28,2619.37,13901454100,156801973804
2009-04-14,2651.2,2676.87,2682.91,2637.38,11049130400,126839876808
2009-04-15,2662.73,2686.99,2690.64,2627.81,12066529200,133586130111
2009-04-16,2690.51,2687.11,2706.63,2643.32,12372961300,131609724618
2009-04-17,2675.67,2650.69,2693.29,2628.63,10152880800,116184839128
2009-04-20,2643.73,2707.67,2708.45,2640.99,9590369400,105081493422
2009-04-21,2670.28,2675.44,2697.72,2634.53,10818525200,118473952840
2009-04-22,2687.86,2576.28,2713.3,2563.36,12404641300,131945283442
2009-04-23,2555.53,2593.56,2604.16,2543.91,8088794200,84795657156
2009-04-24,2605.7,2572.89,2609.87,2570.38,7336096900,81956596002
2009-04-27,2566.92,2513.29,2576.52,2499.44,7203939000,75040611359
2009-04-28,2490.53,2518.53,2531.54,2485.8,5926498300,66247490056
2009-04-29,2518.85,2605.37,2615.81,2514.14,8188500600,91496802664
2009-04-30,2616.49,2622.93,2640.02,2604.45,8580934800,96903683541
2009-05-04,2635.13,2714.3,2715.19,2632.3,10291656500,113351099936
2009-05-05,2733.11,2727.01,2751.25,2713.23,10231372200,112641886139
2009-05-06,2721.82,2764.98,2771.21,2713.54,10580665000,118232079901
2009-05-07,2783.58,2767.08,2797.47,2731.8,12210116100,136965825071
2009-05-08,2751.5,2789.22,2800.22,2733.33,10672498800,120873172676
2009-05-11,2808.14,2725.32,2839.61,2725.27,12536445200,140455749853
2009-05-12,2702.74,2788.56,2788.61,2699.95,8869594200,93421458334
2009-05-13,2792.42,2814.01,2822.71,2775.57,10711285600,123637957553
2009-05-14,2781.05,2792.6,2804.48,2757.55,8263932900,96156100934
2009-05-15,2800.57,2796.12,2815.46,2773.32,6493143100,74973035097
2009-05-18,2782.59,2810.57,2813.76,2740.92,7483578600,88479091592
2009-05-19,2836.34,2840.08,2849.63,2821.95,9770361700,116543189416
2009-05-20,2843.55,2812.86,2849.64,2812.6,8793921500,105146163717
2009-05-21,2795.83,2750.01,2808.29,2735.77,8553539400,102875828167
2009-05-22,2733.02,2740.68,2762.74,2719.12,6149901200,74407198653
2009-05-25,2684.21,2752.72,2761.39,2675.28,7409167100,91048816066
2009-05-26,2757.31,2719.76,2762.81,2718.55,7231601200,88894895681
2009-05-27,2734.42,2759.71,2768.57,2715.82,6797664500,78602246106
2009-06-01,2798.93,2858.34,2864.47,2798.93,10856488300,132967778067
2009-06-02,2878.53,2865.1,2892.78,2855.06,10833839700,130131778040
2009-06-03,2865.73,2939.39,2939.39,2864.71,11207331000,131606586444
2009-06-04,2924.27,2953.75,2961.04,2899.67,13012771000,153770741770
2009-06-05,2966.07,2939.31,2975.18,2937.18,10847632400,131347984386
2009-06-08,2937.64,2948.48,2978.23,2912.49,9611636600,114538935098
2009-06-09,2948.95,2960.56,2960.9,2892.72,9198988600,108747415613
2009-06-10,2972.42,2989.59,2995.7,2966.59,10179003900,116455490983
2009-06-11,2982.97,2961.63,3000.86,2951.27,8711599700,101890292029
2009-06-12,2955.57,2906.29,2976.86,2883.32,8006706700,92135559576
2009-06-15,2911.42,2966.19,2967.1,2898.07,7435209000,92689634822
2009-06-16,2936.51,2961.22,2979.41,2929.04,7017924200,89928387200
2009-06-17,2957.58,3010.59,3017.41,2930.49,7729311800,99945527361
2009-06-18,3014.44,3057.43,3061.75,3014.44,9628131600,122777117707
2009-06-19,3061.9,3080.0,3086.72,3047.27,10251806900,119434478996
2009-06-22,3106.39,3082.56,3116.16,3072.53,10395258300,122685100457
2009-06-23,3036.4,3083.89,3128.53,3028.45,11150673400,127094783710
2009-06-24,3079.49,3120.73,3121.21,3068.24,10942431300,132431167614
2009-06-25,3125.66,3117.92,3141.17,3103.87,8280688700,107706587875
2009-06-26,3126.23,3128.42,3137.08,3109.32,7050090800,88663497082
2009-06-29,3132.11,3179.97,3182.41,3122.16,8499707500,107539211987
2009-06-30,3191.64,3166.47,3195.72,3159.63,8678234700,118926140375
2009-07-01,3153.54,3237.9,3238.79,3150.65,9695056500,129830699673
2009-07-02,3248.2,3282.36,3285.09,3247.57,11298929400,152594570796
2009-07-03,3254.93,3327.14,3327.67,3249.11,10573259200,142531351824
2009-07-06,3333.1,3374.75,3378.05,3333.1,13526404900,175857353189
2009-07-07,3368.33,3340.49,3393.22,3327.35,12960079900,160450593377
2009-07-08,3306.43,3352.27,3368.07,3261.32,11386759200,147303052306
2009-07-09,3348.22,3396.3,3396.48,3334.68,11308152300,148249544332
2009-07-10,3398.91,3398.31,3428.03,3375.97,10617491200,140745850321
2009-07-13,3382.57,3361.01,3403.74,3358.52,9961965100,132301021218
2009-07-14,3375.87,3454.75,3454.75,3375.87,10752042500,143258163937
2009-07-15,3467.13,3493.3,3497.51,3467.13,13348300200,176773125049
2009-07-16,3516.78,3501.24,3543.02,3489.56,12931332900,178974318282
2009-07-17,3499.51,3519.81,3527.47,3482.87,10654970400,146140273258
2009-07-20,3532.52,3591.12,3594.87,3515.53,13646853900,189689538401
2009-07-21,3603.4,3539.83,3610.33,3533.16,13060096100,184934839282
2009-07-22,3532.63,3606.92,3607.37,3532.38,11523854600,168877710757
2009-07-23,3613.6,3651.97,3653.84,3596.36,11638160900,160980372868
2009-07-24,3672.21,3667.56,3687.49,3591.88,12797935200,182205122628
2009-07-27,3680.15,3743.63,3744.24,3669.51,13880804000,200824101964
2009-07-28,3745.55,3755.82,3756.78,3705.05,14626788500,210479421884
2009-07-29,3741.78,3558.51,3765.59,3453.64,16740612600,226560268677
2009-07-30,3587.05,3634.82,3656.92,3511.29,13496887900,185493784271
2009-07-31,3670.19,3734.62,3735.8,3635.55,13223983400,184431882907
2009-08-03,3754.22,3787.03,3789.93,3716.57,13641589900,198440898510
2009-08-04,3803.06,3786.61,3803.06,3712.43,14103573900,205134118106
2009-08-05,3781.4,3740.94,3789.13,3691.98,13344445300,194012131121
2009-08-06,3707.91,3663.12,3739.58,3602.57,11810152500,178406415790
2009-08-07,3655.46,3555.09,3686.54,3539.7,10057575100,148656081457
2009-08-10,3589.72,3544.54,3613.46,3485.36,8487068100,126564928658
2009-08-11,3558.64,3556.38,3569.15,3509.72,6449719700,95318920590
2009-08-12,3546.5,3397.4,3546.5,3390.36,9253538600,131867958961
2009-08-13,3398.89,3440.82,3448.86,3338.85,8708180000,123584066605
2009-08-14,3437.95,3344.46,3454.95,3334.73,8824862700,126573245767
2009-08-17,3283.44,3140.27,3319.8,3137.48,9172390200,121242721313
2009-08-18,3110.71,3171.99,3186.82,3083.2,7734303500,100691271214
2009-08-19,3178.28,3014.57,3183.01,2982.22,8160402000,104778744883
2009-08-20,3021.25,3144.39,3146.57,3021.25,7951921600,107656322586
2009-08-21,3135.37,3203.62,3221.17,3113.7,8661680500,113910783483
2009-08-24,3222.4,3229.6,3241.52,3178.86,8041406800,110907923668
2009-08-25,3210.85,3109.83,3210.85,3019.12,9753013900,128446120873
2009-08-26,3082.68,3172.39,3203.79,3065.46,8203640400,109792468845
2009-08-27,3149.57,3156.3,3212.27,3116.89,8012520100,103604608420
2009-08-28,3152.04,3046.78,3168.19,3030.73,8401794600,108787276883
2009-08-31,3003.54,2830.27,3003.54,2825.77,8451731100,105568316049
2009-09-01,2804.58,2843.7,2901.28,2795.49,7053530600,87743214169
2009-09-02,2824.64,2890.93,2904.79,2813.62,6084338600,76293192942
2009-09-03,2898.45,3051.96,3059.99,2892.65,9315744700,118821388280
2009-09-04,3055.35,3077.14,3099.39,3038.99,8698471500,116181665634
2009-09-07,3097.79,3104.21,3153.23,3078.13,8279074000,113813192654
2009-09-08,3084.2,3170.97,3170.97,3047.3,8396563400,117969333590
2009-09-09,3188.31,3194.91,3207.39,3143.74,9119115500,131813702373
2009-09-10,3179.19,3162.91,3204.12,3150.17,6656600700,91467422572
2009-09-11,3152.82,3238.13,3253.45,3152.69,8068966000,108989361370
2009-09-14,3248.35,3293.39,3298.91,3240.53,8739388300,117064809248
2009-09-15,3298.81,3302.64,3325.74,3264.95,8709217700,116411498836
2009-09-16,3290.39,3258.24,3296.94,3212.45,8824448100,123641482344
2009-09-17,3274.58,3320.1,3329.12,3274.58,9133340400,125325999692
2009-09-18,3325.06,3199.69,3330.43,3170.96,10048840400,131631978332
2009-09-21,3163.51,3208.6,3210.64,3090.61,7280197400,99685177047
2009-09-22,3196.01,3131.03,3237.22,3131.02,7342510100,101633736512
2009-09-23,3130.14,3060.07,3159.17,3041.41,6601371600,89049563859
2009-09-24,3041.82,3080.93,3122.05,2989.24,6515210200,86891307312
2009-09-25,3057.11,3058.53,3090.07,3028.41,4582049200,60733021040
2009-09-28,3066.37,2972.64,3088.08,2959.74,4191835200,54593201741
2009-09-29,2975.53,2972.29,2998.55,2923.93,4593235200,56674417416
2009-09-30,2992.98,3004.8,3033.74,2988.29,4218452400,54803607410
2009-10-09,3078.75,3163.71,3164.03,3071.27,5687104000,76061663011
2009-10-12,3181.58,3151.63,3193.59,3151.26,5896196000,81562328647
2009-10-13,3144.02,3198.52,3199.92,3140.5,5071370400,68577125621
2009-10-14,3209.07,3227.4,3276.55,3204.31,8097812000,111183227114
2009-10-15,3258.55,3239.64,3287.63,3227.09,6056201000,85391959068
2009-10-16,3250.1,3241.71,3268.43,3188.43,5563625500,78892050311
2009-10-19,3238.85,3329.16,3330.79,3231.81,7768314300,113841454115
2009-10-20,3355.36,3377.57,3379.63,3343.02,8942627800,128508372174
2009-10-21,3375.03,3369.28,3414.66,3358.55,8348894000,117445160682
2009-10-22,3364.14,3347.32,3381.14,3341.41,6093658300,87978516122
2009-10-23,3354.98,3413.25,3436.39,3354.98,8672542900,120908995107
2009-10-26,3421.7,3414.24,3432.89,3385.44,6844252400,97800974844
2009-10-27,3384.29,3314.72,3392.1,3314.32,7420955100,105228807264
2009-10-28,3303.77,3329.33,3337.17,3258.27,6259484900,86228533019
2009-10-29,3265.19,3247.05,3291.18,3239.01,6130535400,84414939041
2009-10-30,3305.38,3280.37,3329.54,3276.32,6064706200,84226415461
2009-11-02,3205.84,3392.8,3394.72,3198.31,8198115800,110679455347
2009-11-03,3402.53,3435.43,3447.48,3397.26,8379109800,115935434869
2009-11-04,3443.52,3453.89,3476.34,3415.22,8606527300,117780698755
2009-11-05,3458.86,3464.32,3471.83,3432.26,8064778400,103539079575
2009-11-06,3491.07,3483.02,3506.03,3474.36,9219031500,124138421517
2009-11-09,3487.11,3495.79,3495.89,3452.61,7805090400,108916000934
2009-11-10,3520.39,3503.78,3532.19,3501.5,8430098700,116073645890
2009-11-11,3500.59,3495.67,3514.83,3468.86,7262632100,100494402438
2009-11-12,3506.95,3499.99,3529.06,3487.68,7996266100,106569499622
2009-11-13,3489.54,3518.72,3518.89,3445.36,9121017100,122356578945
2009-11-16,3541.05,3625.8,3625.89,3541.05,12315732300,170544813035
2009-11-17,3644.96,3628.35,3649.42,3619.99,9739136800,135058674684
2009-11-18,3633.85,3630.23,3652.81,3612.79,8922628300,119034890321
2009-11-19,3638.07,3642.44,3653.9,3604.61,9494009500,125514316335
2009-11-20,3630.58,3631.01,3658.21,3597.31,9475075100,127585253384
2009-11-23,3636.53,3665.51,3666.27,3628.2,9399094100,135750450821
2009-11-24,3680.75,3548.08,3698.13,3538.86,14756682200,203721992217
2009-11-25,3541.51,3629.63,3630.3,3508.06,11460232900,157030857712
2009-11-26,3635.79,3485.77,3646.61,3472.95,12788237900,180809383854
2009-11-27,3440.34,3382.51,3480.93,3367.29,8929468800,125775998834
2009-11-30,3415.08,3511.67,3511.76,3415.08,8441534100,117377393884
2009-12-01,3507.56,3560.83,3566.78,3485.52,10151863900,138002623609
2009-12-02,3578.87,3597.33,3607.56,3570.29,9805203300,138929251793
2009-12-03,3596.95,3590.88,3603.12,3551.48,8997857200,128562629236
2009-12-04,3581.63,3643.49,3646.26,3530.06,13413090100,188843990614
2009-12-07,3644.63,3668.83,3672.8,3633.45,9122554600,131991687622
2009-12-08,3670.81,3624.02,3671.04,3590.94,8294086400,118750858921
2009-12-09,3579.28,3554.48,3603.7,3543.42,6852150700,97091971849
2009-12-10,3579.83,3577.24,3601.29,3544.9,5756373800,81151398823
2009-12-11,3589.41,3575.02,3614.95,3568.51,5455091200,74282930261
2009-12-14,3572.53,3612.75,3623.27,3495.64,8378502100,113441731758
2009-12-15,3594.51,3583.34,3620.32,3578.28,6918649300,98783625773
2009-12-16,3568.28,3560.72,3610.68,3550.67,5696391200,81340897367
2009-12-17,3571.05,3480.15,3582.44,3475.84,6328620100,86756667103
2009-12-18,3450.05,3391.74,3453.35,3385.68,6611101500,89137672408
2009-12-21,3386.33,3396.62,3404.64,3354.65,4832980500,69055779059
2009-12-22,3402.23,3305.54,3404.75,3296.76,5394268500,75498512042
2009-12-23,3303.73,3336.48,3342.99,3296.29,4806450400,67948267136
2009-12-24,3346.76,3438.82,3445.7,3339.3,6437782300,94811625085
2009-12-25,3434.33,3424.78,3441.96,3410.67,4691457600,68701833803
2009-12-28,3432.82,3478.43,3489.57,3432.82,5537539000,78965998321
2009-12-29,3481.9,3500.74,3501.25,3451.18,5553576500,78053673797
2009-12-30,3503.82,3558.86,3561.44,3498.38,8842937000,124684572895
2009-12-31,3561.37,3575.68,3579.52,3542.38,6924189000,98004030329
2010-01-04,3592.47,3535.23,3597.75,3535.23,6610108000,93419838921
2010-01-05,3545.19,3564.04,3577.53,3497.66,8580964100,128302442618
2010-01-06,3558.7,3541.73,3588.83,3541.17,7847312500,121045989916
2010-01-07,3543.16,3471.46,3558.56,3452.77,8035003700,120436166283
2010-01-08,3456.91,3480.13,3482.08,3426.7,6079025300,90190959969
2010-01-11,3593.11,3482.05,3594.53,3465.32,8998017200,134114001104
2010-01-12,3477.84,3534.92,3535.41,3437.66,9374327800,134071416354
2010-01-13,3448.29,3421.14,3490.11,3415.69,11245790100,159860384574
2010-01-14,3433.47,3469.05,3470.32,3411.81,8335325200,118107870086
2010-01-15,3472.52,3482.74,3500.07,3448.66,7254310200,104035175785
2010-01-18,3471.78,3500.68,3501.26,3458.04,8285430700,117884258544
2010-01-19,3506.81,3507.48,3528.39,3497.09,7488323200,108023525533
2010-01-20,3512.25,3394.43,3515.45,3387.82,9249514600,128416164613
2010-01-21,3397.04,3408.57,3425.18,3364.72,7059506800,100076607006
2010-01-22,3364.45,3366.2,3390.8,3293.19,8893340400,119197815814
2010-01-25,3340.01,3328.01,3372.43,3326.27,5684917100,76626626843
2010-01-26,3328.11,3242.8,3341.2,3222.14,6175223100,81586059213
2010-01-27,3243.04,3198.57,3255.12,3183.36,5269139400,70540273182
2010-01-28,3195.29,3206.57,3220.31,3168.46,4699071600,64082115658
2010-01-29,3190.32,3204.16,3249.45,3176.92,5026261300,68018118702
2010-02-01,3198.23,3152.71,3198.31,3116.44,5700138000,75982150475
2010-02-02,3170.78,3146.19,3211.94,3143.09,5013003300,68318412373
2010-02-03,3160.71,3230.72,3231.1,3094.57,6479889400,87536249983
2010-02-04,3206.43,3218.8,3242.52,3190.44,5897272600,75466552963
2010-02-05,3147.72,3153.09,3177.42,3129.92,5910584500,73693132366
2010-02-08,3152.25,3150.99,3172.31,3133.81,3735595100,47902429250
2010-02-09,3147.76,3169.19,3178.95,3144.48,3595315800,45222660374
2010-02-10,3195.14,3214.13,3214.46,3182.83,3421989400,48152144637
2010-02-11,3216.69,3220.4,3238.35,3207.16,3579105200,46999712971
2010-02-12,3232.88,3251.28,3253.2,3228.74,3405823800,46703220577
2010-02-22,3248.95,3233.34,3261.95,3232.78,3828377200,49981333658
2010-02-23,3225.39,3198.63,3225.39,3152.93,4274289800,62386076936
2010-02-24,3177.08,3244.48,3244.82,3165.13,4998943700,64414097361
2010-02-25,3252.15,3292.13,3294.14,3249.33,6758661700,89485801632
2010-02-26,3286.09,3281.67,3301.15,3273.69,5210728800,70171666128
2010-03-01,3290.01,3324.42,3330.38,3287.56,6050452000,81205689009
2010-03-02,3327.1,3311.24,3339.89,3299.68,5703437400,76233992315
2010-03-03,3313.02,3335.08,3335.65,3293.92,6062273200,78442132954
2010-03-04,3338.67,3250.57,3345.91,3244.98,6934681000,89462913752
2010-03-05,3253.16,3259.76,3276.4,3239.68,4562913800,59621178434
2010-03-08,3268.4,3286.18,3293.93,3258.03,4154087600,54686555117
2010-03-09,3285.62,3305.86,3322.51,3255.98,5419948600,71971297725
2010-03-10,3304.04,3279.69,3321.08,3267.76,4642107900,61760429281
2010-03-11,3282.2,3276.7,3303.49,3251.7,4748775400,63732658851
2010-03-12,3277.31,3233.13,3284.26,3232.12,3995734400,52611210820
2010-03-15,3231.22,3183.18,3234.82,3171.8,3784430400,49219898122
2010-03-16,3183.78,3203.97,3204.29,3169.1,3084778000,41510426396
2010-03-17,3214.22,3273.92,3274.0,3207.27,4580093400,62587395428
2010-03-18,3277.88,3267.55,3295.37,3256.59,4694801300,62509130228
2010-03-19,3270.98,3293.87,3296.41,3251.14,4606218700,62114230718
2010-03-22,3297.82,3302.63,3313.92,3288.51,4943946200,65652976792
2010-03-23,3305.55,3275.57,3309.12,3272.92,4653953600,62145531443
2010-03-24,3282.05,3276.67,3298.54,3271.03,4454796600,58330301241
2010-03-25,3270.39,3229.13,3270.39,3222.82,4498428500,58604759567
2010-03-26,3226.8,3275.0,3285.39,3220.59,4744496500,61592843185
2010-03-29,3295.76,3358.54,3363.61,3293.67,8472491000,110326973484
2010-03-30,3361.35,3366.71,3372.26,3350.31,5643698000,78682669413
2010-03-31,3369.19,3345.61,3369.9,3338.74,5312428700,72120886278
2010-04-01,3349.88,3391.93,3392.48,3349.88,6777266900,92360495841
2010-04-02,3400.14,3407.35,3412.2,3391.81,6907345200,99040760060
2010-04-06,3422.85,3405.14,3436.29,3386.89,6519171000,93985883918
2010-04-07,3403.09,3386.95,3404.58,3369.02,5401122800,76733159936
2010-04-08,3381.31,3346.74,3381.31,3336.16,6218532200,89317468603
2010-04-09,3348.77,3379.17,3379.4,3342.47,5128056700,75590356319
2010-04-12,3388.36,3351.48,3393.56,3330.3,7456515000,105996609644
2010-04-13,3350.73,3391.72,3401.71,3324.05,7990769500,116440339286
2010-04-14,3394.64,3403.71,3404.52,3377.44,6030613100,90787568716
2010-04-15,3407.03,3394.57,3412.94,3365.88,6105168500,88700235636
2010-04-16,3388.29,3356.33,3388.29,3348.78,4714036800,67235596653
2010-04-19,3313.5,3176.42,3313.5,3175.44,8841630000,118855971989
2010-04-20,3176.41,3173.37,3196.65,3130.96,6413785900,88005965691
2010-04-21,3178.88,3236.68,3237.54,3164.76,6692833100,93373377791
2010-04-22,3222.68,3201.54,3231.99,3177.73,7108168800,98970386343
2010-04-23,3198.78,3190.0,3224.74,3172.58,6125267900,92115669956
2010-04-26,3195.46,3172.0,3207.72,3168.37,5089419900,74959121055
2010-04-27,3163.1,3108.41,3163.1,3060.85,6529657400,88058360562
2010-04-28,3080.32,3097.35,3122.11,3062.09,4599540600,65484924588
2010-04-29,3114.94,3060.06,3130.7,3059.8,4826097100,69250868103
2010-04-30,3060.12,3067.36,3068.13,3014.07,5447788100,73190884013
2010-05-04,3005.49,3019.45,3056.08,2994.92,4124861000,54558607131
2010-05-05,2981.78,3036.39,3036.86,2943.36,5967044100,80835340414
2010-05-06,3014.91,2896.86,3014.91,2895.39,5877041300,81502262034
2010-05-07,2835.88,2836.79,2892.53,2817.15,6111939900,79147499714
2010-05-10,2842.37,2858.23,2872.31,2798.52,5020917300,64909188147
2010-05-11,2916.34,2800.82,2922.13,2790.7,5836349000,73894666754
2010-05-12,2781.71,2818.16,2832.15,2756.42,5300227100,64693988243
2010-05-13,2818.58,2886.91,2886.97,2811.66,5514577800,67486536614
2010-05-14,2865.58,2868.02,2888.09,2849.24,4249871900,55175291043
2010-05-17,2828.88,2714.72,2828.88,2712.44,5216684700,62395513473
2010-05-18,2711.41,2771.35,2781.84,2686.97,5450967100,62746245805
2010-05-19,2748.95,2762.17,2803.7,2723.3,4557622100,54656401336
2010-05-20,2739.22,2726.02,2793.88,2721.07,4217480300,52677914862
2010-05-21,2656.42,2768.79,2769.09,2647.6,5447538300,63501808937
2010-05-24,2787.75,2873.47,2886.37,2787.75,7450233800,89961882752
2010-05-25,2851.26,2813.94,2855.33,2798.02,5516832700,67954988050
2010-05-26,2814.44,2813.94,2839.03,2797.63,3985856400,48495603059
2010-05-27,2808.05,2859.98,2866.86,2771.59,5344520900,65266773667
2010-05-28,2885.86,2850.3,2893.69,2835.07,5153498900,64342505421
2010-05-31,2835.33,2773.26,2857.42,2772.79,4621685400,56695803642
2010-06-01,2755.28,2744.16,2782.29,2710.59,4485142600,53230913831
2010-06-02,2729.33,2757.53,2757.91,2700.07,3958702000,46364229493
2010-06-03,2769.1,2736.08,2787.51,2735.7,3958725800,47143262922
2010-06-04,2721.36,2744.39,2748.48,2713.09,3274629100,39858363381
2010-06-07,2692.83,2695.72,2716.4,2673.34,3954199300,47062703369
2010-06-08,2694.11,2699.34,2720.59,2672.06,3514018200,42677104255
2010-06-09,2711.64,2782.13,2787.82,2687.33,6020953300,70710080539
2010-06-10,2755.94,2750.02,2776.26,2746.11,4290633400,50312244286
2010-06-11,2766.2,2758.87,2782.09,2755.95,4055858500,48871478557
2010-06-17,2778.53,2742.73,2784.92,2742.64,3261235600,40293233998
2010-06-18,2739.03,2696.17,2755.84,2686.61,4180834400,50256350918
2010-06-21,2698.98,2780.66,2784.47,2686.32,5526148200,62809190519
2010-06-22,2772.89,2783.72,2795.32,2766.44,3909605200,45207207792
2010-06-23,2768.7,2758.49,2788.22,2734.05,3560035000,41600240721
2010-06-24,2753.71,2757.5,2783.51,2739.81,2922068200,33772857040
2010-06-25,2744.12,2736.29,2759.45,2715.66,3067178200,34649179151
2010-06-28,2734.51,2716.78,2751.45,2710.09,2771004400,31198277084
2010-06-29,2717.47,2592.02,2724.23,2591.69,4875855200,50635969685
2010-06-30,2572.91,2563.07,2575.82,2546.84,3569879400,35809892277
2010-07-01,2557.92,2526.07,2574.1,2524.57,3285764600,32478457404
2010-07-02,2523.03,2534.11,2542.12,2462.2,4491410000,43367318435
2010-07-05,2507.35,2512.65,2529.43,2476.49,3217857400,30922298985
2010-07-06,2504.87,2562.9,2563.41,2502.93,3971476200,38976836519
2010-07-07,2561.11,2580.48,2580.61,2548.56,3572090900,37059898462
2010-07-08,2591.51,2575.92,2602.23,2564.64,3405696600,35348760455
